brand,model,review_text,rating,sentiment,review_date,signal_promotional_language,signal_gift_incentive,signal_hollow_generic,signal_platform_addressed,signal_robotic_repetition,signal_spam_contact,signal_rating_sentiment_mismatch,signal_imperative_push,signal_competitor_troll,risk_score,review_label
Apple,iPhone XR,"Dude i was confused first that which one i should buy oneplus 7pro or iphone xr, so i choosen xr for 40k on offer and every thing ia good but i am dissapointed with tha camera quality and display quality really i have iphone 7plus also but the display is far far better then xr and the camera is also better but i know iphone 7plus has dual camera and that's ok but dude detailing is missing and also zooming is also missing we get digital zoom which reduces tha quality....",5,Positive,10/1/2019,0,0,0,0,1,0,0,0,0,10,Real
Apple,iPhone XR,"In my initial review, I said that the iPhone XR was the best iPhone for most people right, and my thoughts about it haven't changed six months later. This is still the best iPhone in the market, offering the same smooth and terrific user experience as the more expensive iPhone XS and XS Max, but with the knowledge that you're also getting the best battery life. In fact, the battery life is at par, if not better, to what the P30 Pro and the Galaxy S10+ offer and that's saying something.",5,Positive,1/31/2020,0,0,0,0,1,0,0,0,0,10,Real
Apple,iPhone XR,"I am facing cellular network issue with every new update. As per my understanding, Hardware is not compatible with the OS.",1,Positive,7/6/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I have purchased this Apple iPhone XR (64GB) - Black for my use.,4,Negative,10/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"I got it during great Indian festival for 38,000rs. Great value for the price.",5,Positive,11/1/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,it has a receiver failer problem,1,Neutral,4/26/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,It was my first iphone till date i was an android user . But believe me once you get over these phones you wont switch it away,5,Positive,2/18/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,iPhone XR is still a great buy. The price VS performance ratio on this phone makes it a very sensible buy. If you don’t care about the latest and greatest this one year old offering from Apple is a far better buy. Only down side on the phone are as follows:-,5,Positive,11/4/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Never thought about purchasing XR but couldn't stop myself when i saw this deal . Taken sudden decision and bought this. Very much worried till the delivery suspecting that the product would be refurbished or duplicate. But amazon kept thier commitment, i received a brand new orginal iphone.",5,Positive,10/19/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"First of all the Face ID is crazy fast and accurate even during pitch darkness. The phone is fast and smooth, you don’t feel like you are having just 3Gb of RAM, it handles anything you through at it without a hitch. The phone does feel premium and at the same time delicate because the backside is glass,”as you know glass is glass and glass will break”. The pictures taken from the camera are good but the lack of night scape sort of things is a con. Overall the phone is great, although the side bezels are thick, you get used to it. The LCD screen does not lack anything compared to the OLED’s in day to day usage. You just stop thinking those things when you are using daily.",4,Positive,7/28/2019,0,0,0,0,1,0,0,1,0,20,Fake
Apple,iPhone XR,I was looking to upgrade from my iPhone 6 and was confused about iPhone 11 & iPhone XR. Decided to go for iPhone XR just from the cost perspective. Only from Camera and Processor POV there is an upgrade in iPhone 11 rest remains the same.,5,Negative,10/7/2019,0,0,0,0,1,0,0,0,0,10,Real
Apple,iPhone XR,Bought it for 45k during sale,5,Neutral,10/22/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"I had been using iphone 8 plus before and not a single time did I ever experience that phone heating up even after extensive usage. This piece however heats up to the extent making it uncomfortable to hold. If I use it for less than 10 mins, it works fine but any usage beyond that makes it hot. And on top of that, if the brightness level is set to max, its becomes an iron box(pun intended). Not expected off an apple device !",2,Neutral,10/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"the screen has a slight dot at the bottom which i noticed while fixing guard. If it comes out as mfr defect apple will certainly fix it. but doesn't seem serious, will take to apple while it is still in warranty to know more and update.",5,Neutral,10/6/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Got the 128 GB model since an iPhone almost always run out of space and never have the option for an SD card like Android devices.,4,Neutral,1/26/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Overall the product is good from face id to Liquid retina. One thing surely standout for me is its surrounding speakers, they are really good(as per my experience), i got impressed With the work they have put in speakers. Sound is loud and clear.",4,Positive,12/28/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"M an iphone addict... my first was iphone 4, then 6 which my brother gifted me but this time i upgraded to xr with my own salary n m really happy ... specially the battery life.... and  As i dont use camera much so potrait mode is not of much use to me.. face id recognition very nice... though u dont get the feel of holding iphone as it little bit big and on bulky side as compared to my iphone 6.... rest fuctioning everything is smooth so i think its worth the purchase... and if u have iphone 6 or 7 than only go for upgrade as i did lot of research and 8 and xs and xr they almost similar except for few features....",5,Positive,11/3/2019,0,1,0,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,"I am more or less stuck with the iOS platform because of the iwatch since I love its functionality. Upgraded from my 3yr old iPhone 7, was actually waiting for prices to drop post September this year  but when Amazon came up with an unbelievable prime deal, I couldn’t resist!",5,Positive,8/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Easy to use, serves the purpose. I was an android guy for like last 7 years before that was using blackberry in between switched to ios as i used iphone 5c but at that time i was a bit disappointed may be because quite young i was and a bit techie but now i use my phone for basic purposes like calls, whats app, email, social media n bit gaming n music so it really handles that well though i was a bit hesitant at first as i was used to of finger touch sensor but seriously face recognition is damn good it works like a charm even when there is no light, so if you want no nonsense stuff n if it suits your requirements then go for it as now a days even droids are equally expensive in-fact some are more expensive like fold, razr etc. so just listen to your heart and buy ios or android and you wont go wrong, though i got mine in an offer for ₹43000 for 128 GB variant",4,Neutral,11/21/2019,0,0,0,0,1,0,0,1,0,20,Fake
Apple,iPhone XR,"Purchased this phone for a friend and he is very happy with the performance of the phone. Camera quality and features are the industry standard. For anyone refraining from buying an iPhone because it has only a single SIM slot,  please be informed that this Phone does support Dual SIM if you use E-SIM. Airtel and Jio, for now, has E-SIM facility. For a more detailed review do visit my review website at excitedneurons(dot)com",5,Positive,8/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Awesome product !! Far better than spending almost double for Xs, XS MAX, 11 as the difference is only display and camera. Otherwise everything is same. It would be definitely a bigger upgrade if anyone is switching from iphone 8 or 8+ to it. The entire UI is different. Icing on the cake is the PRIVACY, its the utmost priority of Apple it seems. Without you face id, nobody can see even the notifications. Its a must buy product.",5,Positive,11/15/2019,0,0,0,0,0,0,0,1,0,10,Real
Apple,iPhone XR,"I still don’t understand why people are crazy about iPhone. I bough this phone for 42k in great Indian sale couldn’t find much difference so for. It’s been a week now. My old android is doing all the operation faster then this which detected my face quickly. And that has fingerprint support also. I am also crazy about this phone. My friend told that he will never go back to android again. That’s the one reason for me to buy this phone. Let me wait for one more month to become addicted.  Till then I’ll leave the rating to 4*. When you think that this phone is expensive, that’s proving that this phone is for royal customers :p. Go for it if you are affordable.",4,Neutral,1/23/2020,0,0,0,0,1,0,0,1,0,20,Fake
Apple,iPhone XR,I have received this product with manufacturing defect in it. Screen has LED bleeding problem. Contacted the service team of Apple and they are ready to replace.,5,Positive,12/5/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"The iPhone XR is by far the best that Apple had to provide in the recent years with no doubt. Right from the camera to its horsepower battery backup, everything is top notch.",5,Positive,3/9/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I bought XR after 11 came out. I read a few articles and saw a few video reviews which said that the real difference between the phones was the camera and that it was negligible and not worth the price difference.,4,Neutral,11/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"My Opinion-I don't know why people are saying it's an excellent display, personally i don't like the display at all, No doubt colour accuracy is good, Touch response is good, but it not that sharp, text looks blurry.",3,Positive,11/19/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"I've been using my iPhone XR for over 10 months now. So far, everything's hunky-dory.",4,Neutral,9/16/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Thanks to amazon for giving it for great deal, iphone xr 128gb is absolutely fantastic, with good battery life, camera, and performance. Since 6 months waiting to upgrade from 6s, compare to 6s xr a bit bigger in screen size for me apart from that its a great device to use, thanks to the seller 3 years back got 6s from the same seller and it still works pretty well without any issues.",5,Positive,10/4/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"I love this phone... especially since I wanted it for a long time... would recommend it for both apple owners and those looking to become iPhone owners...camera quality is amazing... was able to activate the esim without hazzels.. 2 reasons that I switched my old phone for...size was a concern initially since I was accustomed to only iPhone 5, SE, 6... lightning cable is a disadvantage  with this phone as the charging point n headset points are the same... but I knew it when I was getting it... so got used to it now",5,Positive,6/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I believe firmly that this is the Best Affordable Phone Apple has ever made!!!,5,Positive,11/13/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Battery life will surely amaze the buyer, I use to charge my iPhone 7 Plus at the 100 percent to my office at 10AM  and while returning by 7 PM it used to be approx 7-8 percent remaining. I use my phone for basic tasks and PUBG during break. Now when XR came to my hand the very first day I forgot to charge my phone to 100 percent and took it to my office at 62 percent. Amazingly it had 33 percent charge while I was leaving my office and I even played 3 evoground matches of pubg that day during my break. It was my dream to have long lasting iOS enabled devices which came true with this spectacular device. One should blindly go for it if performance and battery is your huge concern.",4,Positive,10/10/2019,0,0,0,0,1,0,0,1,0,20,Fake
